from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
4551,4551,4,0,15516062,15516144
4551,4551,4,0,15516063,15516145
4551,4551,4,0,15516064,15516146
4551,4551,4,0,15516065,15516147
4551,4551,4,0,15516066,15516148
4551,4551,4,0,15516067,15516149
4551,4551,4,0,15516068,15516150
4551,4551,4,0,15516069,15516151
4551,4551,4,0,15516070,15516152
4551,4551,4,0,15516071,15516153
4551,4551,4,0,15516072,15516154
4551,4551,4,0,15516073,15516155
4551,4551,4,0,15516074,15516156
4551,4551,4,0,15516075,15516157
4551,4551,4,0,15516076,15516158
4551,4551,4,0,15516077,15516159
4551,4551,4,0,15516078,15516160
4551,4551,4,0,15516079,15516161
4551,4551,4,0,15516080,15516162
4551,4551,4,0,15516081,15516163
4551,4551,4,0,15516082,15516164
4551,4551,4,0,15516083,15516165
4551,4551,4,0,15517059,15517160
4551,4551,4,0,15517060,15517161
4551,4551,4,0,15517061,15517162
4551,4551,4,0,15517062,15517163
4551,4551,4,0,15517063,15517164
4551,4551,4,0,15517064,15517165
4551,4551,4,0,15517065,15517166
4551,4551,4,0,15517066,15517167
4551,4551,4,0,15517067,15517168
4551,4551,4,0,15517068,15517169
4551,4551,4,0,15517069,15517170
4551,4551,4,0,15517070,15517171
4551,4551,4,0,15517071,15517172
4551,4551,4,0,15517072,15517173
4551,4551,4,0,15517073,15517174
4551,4551,4,0,15517074,15517175
4551,4551,4,0,15517075,15517176
4551,4551,4,0,15517076,15517177
4551,4551,4,0,15517077,15517178
4551,4551,4,0,15517078,15517179
4551,4551,4,0,15517079,15517180
4551,4551,4,0,15517080,15517181
4551,4551,4,0,15517081,15517182
4551,4551,4,0,15517082,15517183
4551,4551,4,0,15517083,15517184
4551,4551,4,0,15517084,15517185
4551,4551,4,0,15517085,15517186
4551,4551,4,0,15517086,15517187
4551,4551,4,0,15517087,15517188
4551,4551,4,0,15517088,15517189
4551,4551,4,0,15517089,15517190
4551,4551,4,0,15517090,15517191
4551,4551,4,0,15517091,15517192
4560,4360,2,480,,
4568,10867,0,240,,
4568,4242,2,120,,
4568,4459,0,240,,
4568,4471,0,240,,
4568,4568,2,120,,
4568,8037,2,120,,
4568,989,0,240,,
4569,4403,2,300,,
4579,4579,4,0,15514068,15514010
4579,4579,4,0,15514069,15514011
4579,4579,4,0,15514070,15514012
4579,4579,4,0,15514071,15514013
4579,4579,4,0,15514072,15514014
4579,4579,4,0,15514073,15514015
4579,4579,4,0,15514074,15514016
4579,4579,4,0,15514075,15514017
4579,4579,4,0,15514076,15514018
4579,4579,4,0,15514077,15514019
4579,4579,4,0,15514078,15514020
4579,4579,4,0,15514079,15514021
4579,4579,4,0,15514080,15514022
4579,4579,4,0,15514081,15514023
4579,4579,4,0,15514082,15514024
4579,4579,4,0,15514083,15514025
4579,4579,4,0,15514084,15514026
4579,4579,4,0,15514085,15514027
4579,4579,4,0,15514086,15514028
4579,4579,4,0,15514087,15514029
4579,4579,4,0,15514088,15514030
4579,4579,4,0,15514089,15514031
4579,4579,4,0,15514090,15514032
4579,4579,4,0,15514091,15514033
4579,4579,4,0,15514092,15514034
4579,4579,4,0,15514093,15514035
4579,4579,4,0,15514094,15514036
4579,4579,4,0,15514095,15514037
4579,4579,4,0,15514096,15514038
4579,4579,4,0,15514097,15514039
4579,4579,4,0,15514098,15514039
4579,4579,4,0,15514099,15514040
4579,4579,4,0,15514100,15514041
4579,4579,4,0,15514101,15514042
4579,4579,4,0,15514102,15514043
4579,4579,4,0,15514103,15514044
4579,4579,4,0,15514104,15514045
4579,4579,4,0,15514105,15514046
4579,4579,4,0,15514106,15514047
4579,4579,4,0,15514107,15514048
4579,4579,4,0,15514108,15514049
4579,4579,4,0,15514109,15514050
4579,4579,4,0,15514110,15514051
4579,4579,4,0,15514111,15514052
4579,4579,4,0,15514112,15514053
4579,4579,4,0,15514113,15514054
4579,4579,4,0,15514114,15514055
4579,4579,4,0,15514115,15514056
4579,4579,4,0,15514116,15514057
4579,4579,4,0,15516112,15516084
4579,4579,4,0,15516113,15516085
4579,4579,4,0,15516114,15516086
4579,4579,4,0,15516115,15516087
4579,4579,4,0,15516116,15516088
4579,4579,4,0,15516117,15516089
4579,4579,4,0,15516118,15516090
4579,4579,4,0,15516119,15516091
4579,4579,4,0,15516120,15516092
4579,4579,4,0,15516121,15516093
4579,4579,4,0,15516122,15516094
4579,4579,4,0,15516123,15516095
4579,4579,4,0,15516124,15516096
4579,4579,4,0,15516125,15516097
4579,4579,4,0,15516126,15516098
4579,4579,4,0,15516127,15516099
4579,4579,4,0,15516128,15516100
4579,4579,4,0,15516129,15516101
4579,4579,4,0,15516130,15516102
4579,4579,4,0,15516131,15516103
4579,4579,4,0,15516132,15516104
4579,4579,4,0,15516133,15516105
4579,4579,4,0,15516134,15516106
4579,4579,4,0,15516135,15516107
4579,4579,4,0,15516136,15516108
4579,4579,4,0,15516137,15516109
4579,4579,4,0,15516138,15516110
4579,4579,4,0,15516139,15516111
4579,4579,4,0,15517126,15517092
4579,4579,4,0,15517127,15517093
4579,4579,4,0,15517128,15517094
4579,4579,4,0,15517129,15517095
4579,4579,4,0,15517130,15517096
4579,4579,4,0,15517131,15517097
4579,4579,4,0,15517132,15517098
4579,4579,4,0,15517133,15517099
4579,4579,4,0,15517134,15517100
4579,4579,4,0,15517135,15517101
4579,4579,4,0,15517136,15517102
4579,4579,4,0,15517137,15517103
4579,4579,4,0,15517138,15517104
4579,4579,4,0,15517139,15517105
4579,4579,4,0,15517140,15517106
4579,4579,4,0,15517141,15517107
4579,4579,4,0,15517142,15517108
4579,4579,4,0,15517143,15517109
4579,4579,4,0,15517144,15517110
4579,4579,4,0,15517145,15517111
4579,4579,4,0,15517146,15517112
4579,4579,4,0,15517147,15517113
4579,4579,4,0,15517148,15517114
4579,4579,4,0,15517149,15517115
4579,4579,4,0,15517150,15517116
4579,4579,4,0,15517151,15517117
4579,4579,4,0,15517152,15517118
4579,4579,4,0,15517153,15517119
4579,4579,4,0,15517154,15517120
4579,4579,4,0,15517155,15517121
4579,4579,4,0,15517156,15517122
4579,4579,4,0,15517157,15517123
4579,4579,4,0,15517158,15517124
4579,4579,4,0,15517159,15517125
4599,4447,0,240,,
4599,4599,0,240,,
460,1522,0,240,,
460,1589,0,240,,
4608,13101,0,240,,
4608,4608,0,240,,
4629,4689,0,240,,
463,11014,2,300,,
463,11021,0,240,,
4640,4678,0,240,,
4642,12163,2,300,,
4644,4644,0,240,,
4644,4674,0,240,,
4647,4647,0,240,,
4647,4670,0,240,,
4652,4665,0,240,,
4654,4654,0,240,,
4654,4832,0,240,,
4656,10947,2,420,,
4656,4461,2,420,,
4656,4656,0,240,,
4660,10947,0,240,,
4660,4491,0,240,,
4674,4644,0,240,,
4674,4674,0,240,,
4722,10819,0,240,,
4722,10823,0,240,,
4734,8636,0,240,,
4750,10819,0,240,,
4750,10823,0,240,,
4756,10328,2,300,,
4756,4756,4,0,15724339,15724323
4756,4756,4,0,15724340,15724324
4756,4756,4,0,15724341,15724325
4756,4756,4,0,15724342,15724326
4756,4756,4,0,15724343,15724327
4756,4756,4,0,15724344,15724328
4756,4756,4,0,15724345,15724329
4756,4756,4,0,15724346,15724330
4756,4756,4,0,15724347,15724331
4756,4756,4,0,15724348,15724332
4756,4756,4,0,15724349,15724333
4756,4756,4,0,15724350,15724334
4756,4756,4,0,15724351,15724335
4756,4756,4,0,15724352,15724336
4756,4756,4,0,15724353,15724337
4756,4756,4,0,15724354,15724338
4756,4756,4,0,15724673,15724658
4756,4756,4,0,15724674,15724659
4756,4756,4,0,15724675,15724660
4756,4756,4,0,15724676,15724661
4756,4756,4,0,15724677,15724662
4756,4756,4,0,15724678,15724663
4756,4756,4,0,15724679,15724664
4756,4756,4,0,15724680,15724665
4756,4756,4,0,15724681,15724666
4756,4756,4,0,15724682,15724667
4756,4756,4,0,15724683,15724668
4756,4756,4,0,15724684,15724669
4756,4756,4,0,15724685,15724670
4756,4756,4,0,15724686,15724671
4756,4756,4,0,15724687,15724672
4756,4756,4,0,15725391,15725366
4756,4756,4,0,15725392,15725367
4756,4756,4,0,15725393,15725368
4756,4756,4,0,15725394,15725369
4756,4756,4,0,15725395,15725370
4756,4756,4,0,15725396,15725371
4756,4756,4,0,15725397,15725372
4756,4756,4,0,15725398,15725373
4756,4756,4,0,15725399,15725374
4756,4756,4,0,15725400,15725375
4756,4756,4,0,15725401,15725376
4756,4756,4,0,15725402,15725378
4756,4756,4,0,15725403,15725379
4756,4756,4,0,15725404,15725380
4756,4756,4,0,15725405,15725381
4756,4756,4,0,15725406,15725382
4756,4756,4,0,15725407,15725383
4756,4756,4,0,15725408,15725384
4756,4756,4,0,15725409,15725385
4756,4756,4,0,15725410,15725386
4756,4756,4,0,15725411,15725387
4756,4756,4,0,15725412,15725388
4756,4756,4,0,15725413,15725389
4756,4756,4,0,15725414,15725390
48,11563,2,300,,
48,98,0,240,,
4817,4817,4,0,15724355,15724371
4817,4817,4,0,15724356,15724372
4817,4817,4,0,15724357,15724373
4817,4817,4,0,15724358,15724374
4817,4817,4,0,15724359,15724375
4817,4817,4,0,15724360,15724376
4817,4817,4,0,15724361,15724377
4817,4817,4,0,15724362,15724378
4817,4817,4,0,15724363,15724379
4817,4817,4,0,15724364,15724380
4817,4817,4,0,15724365,15724381
4817,4817,4,0,15724366,15724382
4817,4817,4,0,15724367,15724383
4817,4817,4,0,15724368,15724384
4817,4817,4,0,15724369,15724385
4817,4817,4,0,15724370,15724386
4817,4817,4,0,15724688,15724702
4817,4817,4,0,15724689,15724703
4817,4817,4,0,15724690,15724704
4817,4817,4,0,15724691,15724705
4817,4817,4,0,15724692,15724706
4817,4817,4,0,15724693,15724707
4817,4817,4,0,15724694,15724708
4817,4817,4,0,15724695,15724709
4817,4817,4,0,15724696,15724710
4817,4817,4,0,15724697,15724711
4817,4817,4,0,15724698,15724712
4817,4817,4,0,15724699,15724713
4817,4817,4,0,15724700,15724714
4817,4817,4,0,15724701,15724715
4817,4817,4,0,15725419,15725442
4817,4817,4,0,15725420,15725443
4817,4817,4,0,15725421,15725444
4817,4817,4,0,15725422,15725445
4817,4817,4,0,15725423,15725446
4817,4817,4,0,15725424,15725447
4817,4817,4,0,15725425,15725448
4817,4817,4,0,15725426,15725450
4817,4817,4,0,15725427,15725449
4817,4817,4,0,15725428,15725451
4817,4817,4,0,15725429,15725452
4817,4817,4,0,15725430,15725453
4817,4817,4,0,15725431,15725454
4817,4817,4,0,15725432,15725455
4817,4817,4,0,15725433,15725456
4817,4817,4,0,15725434,15725457
4817,4817,4,0,15725435,15725458
4817,4817,4,0,15725436,15725459
4817,4817,4,0,15725437,15725460
4830,4061,2,300,,
4830,4830,0,240,,
4845,12939,2,420,,
4845,4845,0,240,,
4845,4939,0,240,,
4845,5093,0,240,,
4845,5230,0,240,,
4845,5244,0,240,,
4845,5553,0,240,,
4845,5997,0,240,,
4845,6080,0,240,,
4845,6455,0,240,,
485,12713,2,300,,
485,418,2,300,,
485,485,0,240,,
4879,405,2,480,,
4879,407,2,300,,
4879,542,2,360,,
4879,584,2,600,,
4881,10399,2,300,,
4881,11706,0,240,,
4881,13126,2,360,,
4881,4495,2,420,,
4881,4496,2,420,,
4881,4881,0,240,,
4881,8041,2,420,,
4881,9129,2,480,,
4882,11272,2,420,,
4882,4882,0,240,,
4887,4887,0,240,,
4915,11826,2,360,,
4915,4849,2,300,,
4917,12939,2,300,,
4917,4846,2,300,,
4917,4917,0,240,,
4917,5093,2,420,,
4925,5567,2,360,,
4925,5615,0,240,,
4928,4928,0,240,,
4928,9961,0,240,,
4929,4929,0,240,,
4933,5567,0,240,,
4933,5615,0,240,,
4936,11121,0,240,,
4936,4922,2,300,,
4936,6081,2,300,,
4939,4845,0,240,,
4939,4939,0,240,,
4939,5093,0,240,,
4939,5230,0,240,,
4939,5244,0,240,,
4939,5553,0,240,,
4939,5997,0,240,,
4939,6080,0,240,,
4939,6455,0,240,,
4949,5019,0,240,,
4949,5074,0,240,,
4950,11627,2,600,,
4950,11630,2,420,,
4960,4960,0,240,,
4960,4972,2,180,,
4960,4973,2,120,,
4961,12794,2,300,,
4961,12943,2,300,,
4961,4961,0,240,,
4961,4962,0,240,,
4961,4972,0,240,,
4962,12794,2,300,,
4962,4961,0,240,,
4962,4962,0,240,,
4962,4972,0,240,,
4965,10896,2,300,,
4965,12047,2,300,,
497,442,2,360,,
497,497,0,240,,
497,676,2,300,,
497,955,2,600,,
4972,12794,0,240,,
4972,12943,2,300,,
4972,4961,0,240,,
4972,4962,0,240,,
4972,4972,0,240,,
498,441,2,300,,
4981,11630,2,480,,
4982,11627,2,480,,
4984,5019,0,240,,
4984,5074,0,240,,
5003,8615,2,360,,
5004,5009,2,300,,
5007,11895,0,240,,
5007,5007,0,240,,
5007,5007,4,0,15482923,15482901
5007,5007,4,0,15482924,15482903
5007,5007,4,0,15482926,15482905
5007,5007,4,0,15482928,15482908
5007,5007,4,0,15482929,15482910
5007,5007,4,0,15482930,15482902
5007,5007,4,0,15482931,15482909
5007,5007,4,0,15482932,15482900
5007,5007,4,0,15482933,15482899
5007,5007,4,0,15482935,15482897
5007,5007,4,0,15482938,15482904
5007,5007,4,0,15482940,15482907
5007,5007,4,0,15482942,15482898
5007,5007,4,0,15482945,15482911
5007,5007,4,0,15482946,15482906
5007,5007,4,0,15482947,15482917
5007,5007,4,0,15482973,15482952
5007,5007,4,0,15482975,15482968
5007,5007,4,0,15482976,15482957
5007,5007,4,0,15482977,15482966
5007,5007,4,0,15482978,15482969
5007,5007,4,0,15482980,15482959
5007,5007,4,0,15482981,15482954
5007,5007,4,0,15482986,15482955
5007,5007,4,0,15482987,15482964
5015,11628,2,480,,
5015,11629,2,480,,
5019,4949,0,240,,
5019,4984,0,240,,
5019,5019,0,240,,
5019,5074,0,240,,
5021,5104,0,240,,
5021,5140,0,240,,
5023,5256,2,420,,
5024,5024,0,240,,
5024,5068,2,300,,
5025,11127,2,300,,
5025,11130,2,300,,
5025,5025,0,240,,
5029,5029,0,240,,
503,1244,0,240,,
503,503,0,240,,
5034,5656,0,240,,
5034,5678,2,300,,
5037,5719,0,240,,
5037,5725,0,240,,
5039,5039,0,240,,
5040,5039,2,360,,
5040,5050,2,300,,
5040,5794,2,360,,
5040,8351,2,360,,
5042,12155,0,240,,
5042,12695,0,240,,
5042,12916,0,240,,
5042,5042,0,240,,
5042,6468,2,480,,
5042,8059,0,240,,
5052,5719,0,240,,
5052,5725,0,240,,
5055,5656,0,240,,
5055,5678,0,240,,
5059,11701,2,360,,
5065,12938,2,300,,
5065,12942,2,300,,
5065,5028,0,240,,
5065,5255,0,240,,
5066,5066,0,240,,
5067,11127,2,300,,
5067,11130,2,300,,
5067,5067,0,240,,
5069,5069,0,240,,
5069,5250,0,240,,
5072,5104,0,240,,
5072,5140,0,240,,
5074,4949,0,240,,
5074,4984,0,240,,
5077,11629,2,480,,
5104,5021,0,240,,
5104,5072,0,240,,
5111,5059,0,240,,
5117,5659,0,240,,
5117,5675,0,240,,
5119,5119,0,240,,
5119,5125,0,240,,
5119,5723,0,240,,
512,1244,2,600,,
5122,10880,0,240,,
5122,10881,2,300,,
5122,11764,0,240,,
5122,11882,0,240,,
5122,5045,0,240,,
5122,5122,0,240,,
5122,5262,0,240,,
5122,5494,0,240,,
5122,5667,0,240,,
5122,5768,0,240,,
5122,5769,0,240,,
5122,5793,0,240,,
5122,5891,0,240,,
5122,6467,0,240,,
5124,5124,0,240,,
5124,5721,2,300,,
5127,5659,0,240,,
5127,5675,0,240,,
5138,11128,0,240,,
5138,11129,0,240,,
5140,5021,0,240,,
5140,5072,0,240,,
5148,5148,0,240,,
5148,5252,0,240,,
5148,5890,2,120,,
5148,6458,0,240,,
5148,7639,2,120,,
5176,5188,0,240,,
5176,5900,0,240,,
5180,11664,2,480,,
5180,5180,0,240,,
5180,5183,2,360,,
5180,5815,2,360,,
5180,9720,0,240,,
5183,11664,2,300,,
5183,5180,2,240,,
5183,5183,0,240,,
5183,5815,2,300,,
5183,9720,2,480,,
5187,5187,0,240,,
5216,6727,0,240,,
5216,6736,2,120,,
5216,7468,0,240,,
5216,7591,2,120,,
5216,7635,0,240,,
5230,4845,0,240,,
5230,4939,0,240,,
5230,5093,0,240,,
5230,5244,0,240,,
5230,5553,0,240,,
5230,6080,0,240,,
5230,6455,0,240,,
5242,5218,2,360,,
5242,6728,0,240,,
5242,6738,0,240,,
5250,5069,2,300,,
5250,5250,0,240,,
5250,5256,0,240,,
5250,5869,0,240,,
5252,5148,0,240,,
5252,6458,2,120,,
5256,5069,0,240,,
5256,5250,0,240,,
5256,5256,0,240,,
5256,5869,0,240,,
5274,5419,0,240,,
5274,6060,2,300,,
5275,5275,0,240,,
5275,5419,2,360,,
5285,5285,0,240,,
5285,5410,0,240,,
5285,6113,0,240,,
5287,11592,2,360,,
5287,5287,0,240,,
5287,5805,0,240,,
5287,5826,0,240,,
5288,11592,2,360,,
5288,5805,0,240,,
5288,5826,0,240,,
5295,5919,0,240,,
5295,5960,0,240,,
5311,5311,0,240,,
5323,5323,0,240,,
5332,11331,2,300,,
5332,13056,2,300,,
5335,11754,2,360,,
5335,5381,2,300,,
5336,5336,0,240,,
5336,7100,2,300,,
5336,8989,2,600,,
5341,11775,0,240,,
5341,5365,0,240,,
5341,5376,0,240,,
5342,5364,0,240,,
5350,5350,0,240,,
5350,9412,2,300,,
5352,12173,2,300,,
5352,5352,0,240,,
5352,7095,0,240,,
5352,7166,0,240,,
5352,7207,0,240,,
5352,7214,0,240,,
5352,7259,0,240,,
5354,5354,0,240,,
5358,5346,2,300,,
5359,5359,0,240,,
5360,5345,0,240,,
5360,7150,2,360,,
5360,7169,2,300,,
5374,5374,0,240,,
5381,5381,0,240,,
5389,10671,0,240,,
5389,5325,0,240,,
5389,5389,0,240,,
5404,10163,2,420,,
5404,10642,0,240,,
5404,5404,0,240,,
5410,5285,0,240,,
5410,6113,2,300,,
542,4887,0,240,,
5428,5428,0,240,,
5431,5431,0,240,,
5431,5548,2,360,,
5431,6089,2,360,,
5435,5435,0,240,,
5436,11704,0,240,,
5436,5436,0,240,,
5436,5542,0,240,,
5436,6139,0,240,,
5436,6174,0,240,,
5436,6340,2,300,,
5436,8854,0,240,,
5437,5437,0,240,,
5445,5445,0,240,,
5446,5526,2,360,,
5446,5528,2,360,,
5448,5524,2,300,,
5448,6186,2,300,,
545,11403,2,300,,
545,218,2,360,,
545,329,2,300,,
545,545,0,240,,
545,9136,0,240,,
5456,11074,0,240,,
5456,5456,0,240,,
5456,5516,2,300,,
5456,6459,0,240,,
5458,5514,2,300,,
5458,5703,2,360,,
5463,5463,0,240,,
5463,5510,2,300,,
5463,5634,2,300,,
5463,5744,2,300,,
5464,11858,0,240,,
5464,11860,0,240,,
5464,11861,0,240,,
5464,5464,0,240,,
5464,5509,0,240,,
5464,5593,0,240,,
5464,5633,0,240,,
5464,5700,0,240,,
5464,5743,0,240,,
5464,6000,0,240,,
5464,6077,0,240,,
5474,11077,2,300,,
5474,11078,2,300,,
549,10966,0,240,,
549,10967,2,360,,
5494,10880,2,120,,
5494,11764,2,300,,
5494,11882,0,240,,
5494,5045,2,120,,
5494,5122,2,120,,
5494,5262,2,120,,
5494,5667,2,120,,
5494,5768,2,120,,
5494,5769,2,120,,
5494,5793,2,120,,
5494,6467,2,120,,
5498,11077,2,360,,
5498,11078,2,360,,
55,55,0,240,,
5505,5638,2,300,,
5505,5697,2,360,,
5507,5507,0,240,,
5509,11858,0,240,,
5509,11860,0,240,,
5509,11861,0,240,,
5509,12949,0,240,,
5509,5464,0,240,,
5509,5509,0,240,,
5509,5593,0,240,,
5509,5633,0,240,,
5509,5700,0,240,,
5509,5743,0,240,,
5509,6000,0,240,,
5509,6077,0,240,,
5514,5514,0,240,,
5516,11074,0,240,,
5516,6459,0,240,,
5528,5446,0,240,,
5528,5528,0,240,,
5531,6094,2,300,,
5532,5444,2,300,,
5533,9021,2,300,,
5535,11755,0,240,,
5535,5441,0,240,,
5538,5538,0,240,,
5539,5539,0,240,,
5540,6341,0,240,,
5542,11704,0,240,,
5542,13013,0,240,,
5542,5542,0,240,,
5542,6088,0,240,,
5542,6174,0,240,,
5542,6195,2,360,,
5542,6340,2,300,,
5543,11704,2,420,,
5543,13013,2,420,,
5543,5436,2,300,,
5543,5543,0,240,,
5543,6139,0,240,,
5543,6174,2,360,,
5543,6195,2,300,,
5543,6340,2,300,,
5543,8854,2,360,,
5547,5432,2,300,,
5547,5547,0,240,,
5547,6321,2,360,,
5553,4845,0,240,,
5553,4939,0,240,,
5553,5093,2,120,,
5553,5230,0,240,,
5553,5244,0,240,,
5553,5997,2,120,,
5553,6080,2,120,,
5553,6455,0,240,,
5555,5555,0,240,,
5557,12944,2,300,,
5557,12945,2,360,,
5557,5557,0,240,,
5557,5628,2,360,,
5557,5629,0,240,,
5561,11122,0,240,,
5561,5583,0,240,,
5567,4925,0,240,,
5567,4933,0,240,,
5583,11122,0,240,,
5583,5561,0,240,,
5583,5583,0,240,,
5583,5623,0,240,,
5585,5621,0,240,,
5585,6464,0,240,,
5588,5588,0,240,,
5591,5596,0,240,,
5591,5706,2,300,,
5591,6078,0,240,,
5593,11858,0,240,,
5593,11860,0,240,,
5593,11861,2,300,,
5593,12949,0,240,,
5593,5464,0,240,,
5593,5509,0,240,,
5593,5593,0,240,,
5593,5633,0,240,,
5593,5700,0,240,,
5593,5743,0,240,,
5593,6000,0,240,,
5593,6077,0,240,,
5596,5591,2,300,,
5596,5596,0,240,,
5596,6078,2,300,,
56,11016,0,240,,
56,114,0,240,,
5601,5621,0,240,,
5601,6464,0,240,,
5615,4925,2,360,,
5615,4933,0,240,,
5621,5585,0,240,,
5621,5601,0,240,,
5623,11122,0,240,,
5623,5561,0,240,,
5623,5583,0,240,,
5623,5623,0,240,,
5628,12944,2,360,,
5628,12945,2,360,,
5628,5629,0,240,,
5629,12944,2,300,,
5629,5557,0,240,,
5629,5628,0,240,,
5631,5631,0,240,,
5633,11858,0,240,,
5633,11860,0,240,,
5633,11861,0,240,,
5633,12949,0,240,,
5633,5464,0,240,,
5633,5593,0,240,,
5633,5700,0,240,,
5633,5743,0,240,,
5633,6000,0,240,,
5633,6077,0,240,,
5637,5467,2,300,,
5641,5708,0,240,,
5641,5737,0,240,,
5644,5690,0,240,,
5644,6462,0,240,,
5651,11131,0,240,,
5651,11132,0,240,,
5656,5034,0,240,,
5656,5055,0,240,,
5659,5117,0,240,,
5659,5127,0,240,,
5661,5673,2,300,,
5661,5837,0,240,,
5664,5670,0,240,,
5664,5722,2,300,,
5665,5665,0,240,,
5665,5668,0,240,,
5666,5668,2,300,,
5675,5117,0,240,,
5675,5127,0,240,,
5678,5034,0,240,,
5678,5055,0,240,,
5683,11131,0,240,,
5683,11132,0,240,,
569,110,0,240,,
569,59,2,300,,
569,60,2,300,,
5693,5708,2,300,,
5693,5737,0,240,,
5697,5467,2,360,,
5700,11858,0,240,,
5700,11860,0,240,,
5700,11861,2,300,,
5700,12949,0,240,,
5700,5464,0,240,,
5700,5509,0,240,,
5700,5593,0,240,,
5700,5633,0,240,,
5700,5700,0,240,,
5700,5743,0,240,,
5700,6000,0,240,,
5700,6077,0,240,,
5706,6078,0,240,,
5708,5641,0,240,,
5708,5693,2,300,,
5715,11133,0,240,,
5715,11134,0,240,,
5719,5037,0,240,,
5719,5052,0,240,,
5725,5037,0,240,,
5725,5052,0,240,,
5729,11133,0,240,,
5729,11134,0,240,,
5737,5641,2,300,,
5737,5693,0,240,,
5741,5703,2,300,,
5743,5509,0,240,,
5756,11135,0,240,,
5756,5756,0,240,,
5756,5781,0,240,,
5756,5797,0,240,,
5761,5761,0,240,,
5761,5777,0,240,,
5761,5796,2,360,,
5762,13052,0,240,,
5769,10880,0,240,,
5769,10881,0,240,,
5769,11764,0,240,,
5769,11882,0,240,,
5769,5045,0,240,,
5769,5122,0,240,,
5769,5262,0,240,,
5769,5494,0,240,,
5769,5667,0,240,,
5769,5668,0,240,,
5769,5768,0,240,,
5769,5769,0,240,,
5769,5793,0,240,,
5769,5891,0,240,,
5769,6467,2,300,,
5769,8057,2,300,,
5769,8060,2,300,,
5776,13052,2,300,,
5777,5761,0,240,,
5777,5777,0,240,,
5781,11135,0,240,,
5781,5797,0,240,,
5792,5745,2,300,,
5792,5937,2,360,,
5797,11135,0,240,,
5797,5756,0,240,,
5797,5781,0,240,,
5797,5797,0,240,,
5801,5955,0,240,,
5801,6004,0,240,,
5803,5954,0,240,,
5803,6114,0,240,,
5805,5287,2,360,,
5805,5288,2,360,,
5811,5820,0,240,,
5811,8967,0,240,,
5813,11490,0,240,,
5813,5818,0,240,,
5813,5909,0,240,,
5815,11664,2,300,,
5815,5180,2,360,,
5815,5183,2,300,,
5815,5815,0,240,,
5815,9720,0,240,,
582,582,0,240,,
5826,11592,0,240,,
5826,5287,2,300,,
5826,5288,2,360,,
5826,5805,0,240,,
5826,5826,0,240,,
5828,5954,0,240,,
5828,6114,0,240,,
5830,5955,0,240,,
5830,6004,0,240,,
5834,5761,2,300,,
5834,5777,2,300,,
584,405,0,240,,
584,4887,2,480,,
584,542,2,540,,
584,584,0,240,,
5844,5844,0,240,,
5844,8056,2,300,,
5844,8061,2,300,,
5845,9929,2,300,,
585,11473,2,300,,
585,585,0,240,,
5854,10159,0,240,,
5860,5845,0,240,,
5860,5860,0,240,,
5860,9929,2,300,,
5862,5844,0,240,,
5869,5069,0,240,,
5890,10914,0,240,,
5890,5148,0,240,,
5890,5252,0,240,,
5890,7639,0,240,,
59,11113,2,300,,
59,322,2,300,,
59,569,2,300,,
591,591,0,240,,
591,63,0,240,,
5918,11137,0,240,,
5918,9452,0,240,,
5919,5295,0,240,,
5935,5938,2,300,,
5935,6015,2,300,,
5954,5803,0,240,,
5954,5828,0,240,,
5955,5801,0,240,,
5955,5830,0,240,,
596,596,0,240,,
5960,5295,0,240,,
5961,11137,0,240,,
5961,9452,0,240,,
5975,13018,0,240,,
5975,5975,4,0,15486987,15487106
5975,5975,4,0,15486988,15487107
5975,5975,4,0,15486989,15487108
5975,5975,4,0,15486990,15487110
5975,5975,4,0,15486991,15487111
5975,5975,4,0,15486992,15487112
5975,5975,4,0,15486993,15487113
5975,5975,4,0,15486994,15487114
5975,5975,4,0,15486995,15487115
5975,5975,4,0,15486996,15487116
5975,5975,4,0,15486997,15487117
5975,5975,4,0,15486998,15487118
5975,5975,4,0,15486999,15487119
5975,5975,4,0,15487000,15487120
5975,5975,4,0,15487001,15487121
5975,5975,4,0,15487002,15487122
5975,5975,4,0,15487003,15487068
5975,5975,4,0,15487004,15487069
5975,5975,4,0,15487005,15487123
5975,5975,4,0,15487006,15487124
5975,5975,4,0,15487007,15487125
5975,5975,4,0,15487008,15487079
5975,5975,4,0,15487009,15487080
5975,5975,4,0,15487010,15487081
5975,5975,4,0,15487011,15487082
5975,5975,4,0,15487012,15487083
5975,5975,4,0,15487013,15487070
5975,5975,4,0,15487014,15487071
5975,5975,4,0,15487015,15487072
5975,5975,4,0,15487016,15487073
5975,5975,4,0,15487017,15487077
5975,5975,4,0,15487017,15487128
5975,5975,4,0,15487018,15487078
5975,5975,4,0,15487019,15487058
5975,5975,4,0,15487020,15487089
5975,5975,4,0,15487021,15487090
5975,5975,4,0,15487022,15487091
5975,5975,4,0,15487023,15487092
5975,5975,4,0,15487024,15487093
5975,5975,4,0,15487025,15487094
5975,5975,4,0,15487026,15487095
5975,5975,4,0,15487027,15487096
5975,5975,4,0,15487028,15487097
5975,5975,4,0,15487029,15487098
5975,5975,4,0,15487030,15487099
5975,5975,4,0,15487031,15487101
5975,5975,4,0,15487032,15487074
5975,5975,4,0,15487033,15487075
